090023,-8560,-2.06,+40,0.22,316.36,-8560,-8530,2
090023,-8560,-2.06,+217,0.22,323.80,-8560,-8530,2
090023,-8560,-2.06,+57,0.22,325.75,-8560,-8530,2
090023,-8560,-2.06,+144,0.22,330.69,-8560,-8530,2
090023,-8560,-2.06,+63,0.22,332.85,-8560,-8530,2
090023,-8560,-2.06,+43,0.22,334.33,-8560,-8530,2
090023,-8560,-2.06,+104,0.22,337.89,-8560,-8530,2
090023,-8560,-2.06,+115,0.22,341.84,-8560,-8530,2
090023,-8560,-2.06,+231,0.23,349.76,-8560,-8530,2
090023,-8560,-2.06,+2,0.23,349.83,-8560,-8530,2
090023,-8560,-2.06,+130,0.23,354.29,-8560,-8530,2
090023,-8560,-2.06,+231,0.23,362.21,-8560,-8530,2
090023,-8560,-2.06,+173,0.23,368.14,-8560,-8530,2
090023,-8560,-2.06,+20,0.23,368.83,-8560,-8530,2
090023,-8560,-2.06,+72,0.23,371.30,-8560,-8530,2
090023,-8560,-2.06,+23,0.23,372.09,-8560,-8530,2
090023,-8560,-2.06,+434,0.23,386.97,-8560,-8530,2
090023,-8560,-2.06,+289,0.23,396.88,-8560,-8530,2
090023,-8560,-2.06,+72,0.23,399.35,-8560,-8530,2
090023,-8560,-2.06,+28,0.23,400.31,-8560,-8530,2
090023,-8560,-2.06,+260,0.23,409.22,-8560,-8530,2
090023,-8560,-2.06,+57,0.23,411.18,-8560,-8530,2
090023,-8540,-2.29,+144,0.23,416.12,-8540,-8530,2
090023,-8540,-2.29,+37,0.23,417.39,-8540,-8530,2
090023,-8540,-2.29,+14,0.23,417.87,-8540,-8530,2
090023,-8540,-2.29,+150,0.23,423.01,-8540,-8530,2
090023,-8540,-2.29,+10,0.23,423.35,-8540,-8530,2
090023,-8530,-2.40,-100,0.23,409.32,-8540,-8530,2
090023,-8540,-2.29,+19,0.23,409.95,-8540,-8530,2
090023,-8540,-2.29,+244,0.23,418.04,-8540,-8530,2
090023,-8530,-2.40,-600,0.23,348.67,-8540,-8530,2
090023,-8530,-2.40,-60,0.23,342.98,-8540,-8530,2
090023,-8540,-2.29,+200,0.23,348.42,-8540,-8530,2
090024,-8530,-2.40,-50,0.23,343.75,-8540,-8530,2
090024,-8540,-2.29,+866,0.23,366.99,-8540,-8530,2
090024,-8550,-2.17,+121,0.23,370.24,-8540,-8530,2
090024,-8560,-2.06,+13,0.23,370.59,-8560,-8530,2
090025,-8530,-2.40,-50,0.23,365.68,-8560,-8530,2
090026,-8550,-2.17,-5,0.23,365.19,-8560,-8530,2
090026,-8540,-2.29,-1,0.23,365.10,-8560,-8530,2
090026,-8530,-2.40,-994,0.23,289.11,-8560,-8530,2
090026,-8560,-2.06,+50,0.23,290.16,-8560,-8530,2
090026,-8540,-2.29,+17,0.23,290.52,-8560,-8550,2
090027,-8560,-2.06,+5,0.23,290.62,-8560,-8550,2
090027,-8550,-2.17,-44,0.23,287.97,-8560,-8550,2
090027,-8550,-2.17,-39,0.23,285.66,-8560,-8550,2
090027,-8530,-2.40,-13,0.23,284.89,-8560,-8530,2
090028,-8550,-2.17,-20,0.23,283.73,-8560,-8550,2
090028,-8530,-2.40,-693,0.23,248.52,-8560,-8530,2
090028,-8540,-2.29,+14,0.23,248.77,-8540,-8530,2
090028,-8540,-2.29,+155,0.23,251.55,-8540,-8530,2
090028,-8560,-2.06,+845,0.24,266.68,-8560,-8530,2
090029,-8540,-2.29,-10,0.24,266.20,-8560,-8530,2
090029,-8530,-2.40,-21,0.24,265.21,-8560,-8530,2
090030,-8540,-2.29,+34,0.24,265.81,-8540,-8530,2
090030,-8530,-2.40,-104,0.24,260.98,-8540,-8530,2
090030,-8540,-2.29,+2,0.24,261.01,-8540,-8530,2
090030,-8540,-2.29,+11,0.24,261.21,-8540,-8530,2
090030,-8540,-2.29,+1182,0.24,281.87,-8540,-8530,2
090030,-8560,-2.06,+2383,0.24,323.53,-8560,-8530,2
090030,-8530,-2.40,-19,0.24,322.46,-8560,-8530,2
090031,-8560,-2.06,+600,0.24,332.92,-8560,-8530,2
090038,-8530,-2.40,-176,0.24,323.01,-8560,-8530,2
090038,-8560,-2.06,+131,0.24,325.22,-8570,-8560,2
090038,-8560,-2.06,-1939,0.25,244.93,-8570,-8560,2
090038,-8540,-2.29,-1000,0.25,217.27,-8570,-8560,2
090038,-8530,-2.40,-561,0.25,204.32,-8570,-8530,2
090038,-8550,-2.17,-2,0.25,204.28,-8560,-8530,2
090038,-8530,-2.40,-78,0.25,202.60,-8560,-8530,2
090038,-8530,-2.40,-10,0.25,202.39,-8560,-8530,2
090039,-8550,-2.17,-65,0.25,201.01,-8560,-8550,2
090039,-8560,-2.06,+1,0.25,201.02,-8560,-8550,2
090040,-8560,-2.06,+14,0.25,201.17,-8560,-8550,2
090040,-8570,-1.95,+986,0.25,211.47,-8570,-8550,2
090041,-8550,-2.17,-9,0.25,211.27,-8570,-8550,2
090041,-8540,-2.29,-111,0.25,208.85,-8570,-8540,2
090041,-8550,-2.17,-6,0.25,208.73,-8560,-8550,2
090041,-8540,-2.29,-1994,0.25,173.12,-8560,-8540,2
090041,-8560,-2.06,+100,0.25,173.98,-8560,-8540,2
090041,-8540,-2.29,-15,0.25,173.75,-8560,-8540,2
090042,-8540,-2.29,-369,0.25,168.44,-8550,-8540,2
090043,-8550,-2.17,+150,0.25,169.69,-8550,-8540,2
090043,-8550,-2.17,+30,0.25,169.94,-8550,-8540,2
090043,-8540,-2.29,-344,0.25,165.23,-8550,-8540,2
090043,-8550,-2.17,+20,0.25,165.39,-8550,-8540,2
090043,-8560,-2.06,+10,0.25,165.47,-8560,-8540,2
090044,-8540,-2.29,-110,0.25,164.02,-8560,-8540,2
090044,-8540,-2.29,-289,0.25,160.32,-8560,-8540,2
090045,-8560,-2.06,+7,0.25,160.37,-8560,-8540,2
090045,-8540,-2.29,-62,0.25,159.60,-8560,-8540,2
090045,-8560,-2.06,+2,0.25,159.62,-8560,-8540,2
090045,-8560,-2.06,+50,0.25,160.00,-8560,-8540,2
090046,-8540,-2.29,-1,0.25,159.99,-8560,-8540,2
090046,-8560,-2.06,+1,0.25,160.00,-8560,-8540,2
090046,-8550,-2.17,+4,0.25,160.03,-8560,-8540,2
090046,-8560,-2.06,+96,0.25,160.78,-8560,-8540,2
090046,-8540,-2.29,-5,0.25,160.71,-8560,-8540,2
090047,-8560,-2.06,+7,0.25,160.77,-8560,-8540,2
090048,-8550,-2.17,-5,0.25,160.71,-8560,-8550,2
090048,-8560,-2.06,+500,0.26,164.58,-8560,-8550,2
090048,-8560,-2.06,+500,0.26,168.46,-8560,-8550,2
090048,-8560,-2.06,+500,0.26,172.34,-8560,-8550,2
090049,-8560,-2.06,+1,0.26,172.35,-8560,-8550,2
090049,-8560,-2.06,+100,0.26,173.13,-8560,-8550,2
090051,-8560,-2.06,+881,0.26,179.96,-8560,-8550,2
090051,-8550,-2.17,-77,0.26,178.89,-8560,-8550,2
090051,-8550,-2.17,-117,0.26,177.29,-8560,-8550,2
090051,-8550,-2.17,-1868,0.26,155.14,-8560,-8550,2
090052,-8550,-2.17,-220,0.26,152.89,-8560,-8550,2
090052,-8550,-2.17,-244,0.26,150.47,-8560,-8550,2
090052,-8550,-2.17,-5,0.26,150.42,-8560,-8550,2
090052,-8550,-2.17,-67,0.26,149.77,-8560,-8550,2
090052,-8550,-2.17,-146,0.26,148.38,-8560,-8550,2
090053,-8560,-2.06,+2163,0.27,162.21,-8560,-8550,2
090053,-8550,-2.17,-1,0.27,162.20,-8570,-8550,2
090054,-8560,-2.06,-100,0.27,161.17,-8570,-8560,2
090054,-8560,-2.06,-5,0.27,161.12,-8570,-8560,2
090054,-8560,-2.06,-16,0.27,160.95,-8570,-8560,2
090055,-8560,-2.06,-8,0.27,160.87,-8570,-8560,2
090055,-8560,-2.06,-615,0.27,154.83,-8570,-8560,2
090055,-8560,-2.06,-14,0.27,154.70,-8570,-8560,2
090056,-8560,-2.06,-150,0.27,153.30,-8570,-8560,2
090056,-8560,-2.06,-223,0.27,151.26,-8570,-8560,2
090057,-8570,-1.95,+50,0.27,151.56,-8570,-8560,2
090058,-8560,-2.06,-157,0.27,150.15,-8570,-8560,2
090058,-8560,-2.06,-7,0.27,150.09,-8570,-8560,2
090058,-8560,-2.06,-496,0.27,145.82,-8570,-8560,2
090059,-8570,-1.95,+5,0.27,145.85,-8570,-8560,2
090059,-8560,-2.06,-767,0.27,139.70,-8570,-8560,2
090059,-8550,-2.17,-3609,0.27,116.57,-8570,-8550,2
090059,-8550,-2.17,-426,0.28,114.34,-8570,-8550,2
090059,-8550,-2.17,-20,0.28,114.23,-8570,-8550,2
090059,-8560,-2.06,-2,0.28,114.22,-8570,-8560,2
090059,-8550,-2.17,-38,0.28,114.03,-8570,-8550,2
090100,-8560,-2.06,+3195,0.28,128.37,-8560,-8550,2
090100,-8570,-1.95,+1805,0.28,136.46,-8570,-8550,2
090101,-8560,-2.06,+114,0.28,136.98,-8570,-8560,2
090101,-8560,-2.06,-42,0.28,136.72,-8570,-8560,2
090101,-8560,-2.06,-64,0.28,136.33,-8570,-8560,2
090101,-8560,-2.06,-60,0.28,135.96,-8570,-8560,2
090101,-8560,-2.06,-5,0.28,135.93,-8570,-8560,2
090102,-8570,-1.95,+1,0.28,135.94,-8570,-8560,2
090102,-8560,-2.06,-1,0.28,135.93,-8570,-8560,2
090102,-8560,-2.06,-180,0.28,134.85,-8570,-8560,2
090102,-8560,-2.06,-146,0.28,133.99,-8570,-8560,2
090102,-8560,-2.06,-134,0.28,133.20,-8570,-8560,2
090103,-8560,-2.06,-275,0.28,131.62,-8570,-8560,2
090103,-8560,-2.06,-45,0.28,131.37,-8570,-8560,2
090103,-8560,-2.06,-100,0.28,130.81,-8570,-8560,2
090104,-8570,-1.95,+100,0.28,131.23,-8570,-8560,2
090105,-8570,-1.95,+1775,0.29,138.84,-8580,-8570,2
090105,-8570,-1.95,-200,0.29,137.66,-8580,-8570,2
090106,-8570,-1.95,-6976,0.30,106.19,-8580,-8570,2
090106,-8570,-1.95,-988,0.30,102.86,-8580,-8570,2
090106,-8560,-2.06,-3973,0.30,91.34,-8560,-8550,2
090106,-8560,-2.06,+389,0.31,92.44,-8560,-8550,2
090106,-8560,-2.06,+11,0.31,92.47,-8560,-8550,2
090106,-8550,-2.17,-5,0.31,92.46,-8560,-8550,2
090106,-8560,-2.06,+20,0.31,92.51,-8560,-8550,2
090106,-8560,-2.06,+89,0.31,92.76,-8560,-8550,2
090106,-8560,-2.06,+1,0.31,92.77,-8560,-8550,2
090106,-8560,-2.06,+100,0.31,93.05,-8560,-8550,2
090106,-8560,-2.06,+10,0.31,93.08,-8560,-8550,2
090107,-8560,-2.06,+69,0.31,93.27,-8560,-8550,2
090107,-8560,-2.06,+200,0.31,93.83,-8560,-8550,2
090107,-8560,-2.06,+100,0.31,94.12,-8560,-8550,2
090107,-8560,-2.06,+1,0.31,94.12,-8560,-8550,2
090107,-8560,-2.06,+1,0.31,94.12,-8560,-8550,2
090107,-8560,-2.06,+5,0.31,94.14,-8560,-8550,2
090108,-8560,-2.06,+5,0.31,94.15,-8560,-8550,2
090108,-8550,-2.17,-110,0.31,93.86,-8560,-8550,2
090108,-8560,-2.06,+18,0.31,93.91,-8560,-8550,2
090108,-8560,-2.06,+20,0.31,93.96,-8560,-8550,2
090108,-8570,-1.95,+480,0.31,95.31,-8570,-8550,2
090108,-8570,-1.95,+50,0.31,95.45,-8570,-8550,2
090109,-8560,-2.06,-106,0.31,95.17,-8560,-8550,2
090109,-8560,-2.06,+12,0.31,95.20,-8560,-8550,2
090109,-8560,-2.06,+100,0.31,95.48,-8560,-8550,2
090109,-8560,-2.06,+282,0.31,96.27,-8570,-8560,2
090110,-8560,-2.06,-50,0.31,96.14,-8570,-8560,2
090110,-8560,-2.06,-20,0.31,96.09,-8560,-8550,2
090110,-8560,-2.06,+30,0.31,96.17,-8570,-8560,2
090111,-8560,-2.06,-62,0.31,96.00,-8570,-8560,2
090111,-8560,-2.06,-8,0.31,95.98,-8560,-8550,2
090111,-8560,-2.06,+10,0.31,96.01,-8560,-8550,2
090112,-8560,-2.06,+100,0.31,96.29,-8560,-8550,2
090113,-8550,-2.17,-53,0.31,96.15,-8560,-8550,2
090113,-8560,-2.06,+100,0.31,96.43,-8560,-8550,2
090113,-8560,-2.06,+50,0.31,96.56,-8560,-8550,2
090114,-8550,-2.17,-5792,0.32,83.15,-8550,-8540,2
090114,-8550,-2.17,+1,0.32,83.15,-8550,-8540,2
090114,-8550,-2.17,+100,0.32,83.39,-8550,-8540,2
090114,-8550,-2.17,+10,0.32,83.41,-8550,-8540,2
090114,-8540,-2.29,-30,0.32,83.35,-8550,-8540,2
090114,-8540,-2.29,-3487,0.32,76.92,-8550,-8540,2
090114,-8550,-2.17,+10,0.32,76.94,-8550,-8540,2
090114,-8540,-2.29,-209,0.32,76.59,-8550,-8540,2
090114,-8530,-2.40,-91,0.32,76.44,-8550,-8530,2
090114,-8550,-2.17,+35,0.32,76.51,-8550,-8530,2
090114,-8550,-2.17,+1,0.32,76.52,-8550,-8530,2
090115,-8550,-2.17,+51,0.32,76.63,-8560,-8550,2
090115,-8550,-2.17,-49,0.32,76.55,-8550,-8530,2
090115,-8550,-2.17,+223,0.32,77.04,-8550,-8540,2
090116,-8550,-2.17,+30,0.32,77.10,-8550,-8540,2
090116,-8550,-2.17,+1,0.32,77.10,-8550,-8540,2
090116,-8550,-2.17,+706,0.32,78.65,-8550,-8540,2
090116,-8560,-2.06,+208,0.32,79.11,-8560,-8540,2
090116,-8560,-2.06,+100,0.32,79.33,-8560,-8540,2
090117,-8560,-2.06,+50,0.32,79.44,-8560,-8540,2
090117,-8560,-2.06,+1,0.32,79.44,-8560,-8540,2
090118,-8560,-2.06,+1,0.32,79.44,-8560,-8540,2
090118,-8560,-2.06,+800,0.33,81.20,-8560,-8540,2
090118,-8560,-2.06,+300,0.33,81.86,-8560,-8540,2
090118,-8540,-2.29,-7,0.33,81.85,-8560,-8540,2
090118,-8530,-2.40,-293,0.33,81.32,-8560,-8530,2
090118,-8560,-2.06,+500,0.33,82.41,-8560,-8530,2
090119,-8530,-2.40,-5245,0.34,73.95,-8540,-8530,2
090119,-8540,-2.29,+200,0.34,74.35,-8540,-8530,2
090119,-8540,-2.29,+10,0.34,74.36,-8540,-8530,2
090119,-8540,-2.29,+50,0.34,74.46,-8540,-8530,2
090119,-8530,-2.40,-760,0.34,73.37,-8540,-8530,2
090119,-8540,-2.29,+1,0.34,73.37,-8540,-8530,2
090119,-8540,-2.29,+66,0.34,73.50,-8560,-8540,2
090121,-8540,-2.29,-51,0.34,73.43,-8560,-8540,2
090121,-8530,-2.40,-145,0.34,73.22,-8530,-8520,2
090121,-8530,-2.40,+10,0.34,73.24,-8530,-8520,2
090121,-8530,-2.40,+1,0.34,73.24,-8530,-8520,2
090122,-8530,-2.40,+300,0.34,73.82,-8530,-8520,2
090122,-8530,-2.40,+5,0.34,73.83,-8530,-8520,2
090122,-8530,-2.40,+100,0.34,74.02,-8530,-8520,2
090123,-8530,-2.40,+10,0.34,74.04,-8530,-8520,2
090123,-8530,-2.40,+1,0.34,74.04,-8530,-8520,2
090123,-8530,-2.40,+1000,0.34,75.97,-8530,-8520,2
090123,-8530,-2.40,+1000,0.34,77.89,-8530,-8520,2
090124,-8530,-2.40,+500,0.34,78.85,-8530,-8520,2
090124,-8530,-2.40,+1000,0.34,80.77,-8530,-8520,2
090124,-8530,-2.40,+1801,0.35,84.23,-8540,-8530,2
090124,-8540,-2.29,+15,0.35,84.26,-8540,-8530,2
090124,-8530,-2.40,-42,0.35,84.19,-8540,-8530,2
090124,-8530,-2.40,-30,0.35,84.14,-8540,-8530,2
090124,-8530,-2.40,-150,0.35,83.90,-8540,-8530,2
090124,-8540,-2.29,+58,0.35,84.01,-8540,-8530,2
090125,-8530,-2.40,-252,0.35,83.61,-8540,-8530,2
090126,-8530,-2.40,-250,0.35,83.21,-8540,-8530,2
090127,-8540,-2.29,+300,0.35,83.78,-8540,-8530,2
090127,-8540,-2.29,+113,0.35,83.99,-8550,-8540,2
090127,-8540,-2.29,-32,0.35,83.94,-8550,-8540,2
090129,-8550,-2.17,+100,0.35,84.13,-8560,-8550,2
090129,-8550,-2.17,-1519,0.35,81.78,-8560,-8550,2
090129,-8550,-2.17,-1767,0.35,79.20,-8560,-8550,2
090130,-8560,-2.06,+1168,0.35,81.29,-8560,-8550,2
090130,-8550,-2.17,-628,0.35,80.39,-8550,-8540,2
090131,-8540,-2.29,-40,0.35,80.33,-8550,-8540,2
090131,-8550,-2.17,+184,0.35,80.65,-8550,-8540,2
090131,-8540,-2.29,-100,0.36,80.51,-8550,-8540,2
090131,-8540,-2.29,-450,0.36,79.88,-8550,-8540,2
090132,-8550,-2.17,+233,0.36,80.29,-8550,-8540,2
090132,-8550,-2.17,+31,0.36,80.34,-8550,-8540,2
090132,-8540,-2.29,-27,0.36,80.30,-8550,-8540,2
090132,-8530,-2.40,-273,0.36,79.92,-8550,-8530,2
090133,-8550,-2.17,+2,0.36,79.93,-8550,-8540,2
090133,-8550,-2.17,+123,0.36,80.14,-8550,-8540,2
090134,-8540,-2.29,-220,0.36,79.83,-8550,-8540,2
090134,-8550,-2.17,+100,0.36,80.01,-8550,-8540,2
090135,-8540,-2.29,-233,0.36,79.69,-8550,-8540,2
090135,-8530,-2.40,-767,0.36,78.65,-8550,-8530,2
090135,-8530,-2.40,-40,0.36,78.59,-8550,-8530,2
090135,-8550,-2.17,+50,0.36,78.68,-8550,-8530,2
090135,-8530,-2.40,-500,0.36,78.02,-8550,-8530,2
090135,-8540,-2.29,-11,0.36,78.00,-8550,-8530,2
090135,-8530,-2.40,-231,0.36,77.70,-8550,-8530,2
090135,-8530,-2.40,-11,0.36,77.68,-8550,-8530,2
090136,-8550,-2.17,+1,0.36,77.69,-8550,-8540,2
090136,-8540,-2.29,-236,0.36,77.38,-8550,-8540,2
090136,-8530,-2.40,-148,0.36,77.19,-8550,-8530,2
090137,-8530,-2.40,-612,0.36,76.41,-8540,-8530,2
090137,-8540,-2.29,+3,0.36,76.41,-8550,-8540,2
090137,-8540,-2.29,-103,0.36,76.29,-8550,-8540,2
090137,-8540,-2.29,-140,0.36,76.11,-8550,-8540,2
090137,-8530,-2.40,-558,0.36,75.42,-8550,-8530,2
090138,-8540,-2.29,+12,0.36,75.44,-8550,-8540,2
090138,-8540,-2.29,-200,0.36,75.19,-8550,-8540,2
090138,-8550,-2.17,+1269,0.36,77.25,-8550,-8540,2
090139,-8540,-2.29,-1234,0.37,75.74,-8550,-8540,2
090139,-8530,-2.40,-5766,0.37,69.37,-8550,-8530,2
090139,-8540,-2.29,+1,0.37,69.37,-8550,-8540,2
090140,-8540,-2.29,-9,0.37,69.36,-8550,-8540,2
090140,-8540,-2.29,-500,0.38,68.86,-8550,-8540,2
090140,-8540,-2.29,-100,0.38,68.76,-8550,-8540,2
090140,-8540,-2.29,-200,0.38,68.57,-8550,-8540,2
090141,-8540,-2.29,-10,0.38,68.56,-8550,-8540,2
090141,-8540,-2.29,-5,0.38,68.55,-8550,-8540,2
090141,-8540,-2.29,-1726,0.38,66.89,-8550,-8540,2
090141,-8540,-2.29,-626,0.38,66.30,-8540,-8530,2
090141,-8530,-2.40,-293,0.38,66.04,-8540,-8530,2
090141,-8540,-2.29,+11,0.38,66.05,-8540,-8530,2
090142,-8540,-2.29,+10,0.38,66.06,-8540,-8530,2
090142,-8540,-2.29,+403,0.38,66.62,-8540,-8530,2
090142,-8550,-2.17,+97,0.38,66.76,-8550,-8530,2
090143,-8550,-2.17,+123,0.38,66.93,-8550,-8530,2
090143,-8550,-2.17,+1,0.38,66.93,-8550,-8540,2
090143,-8540,-2.29,-6,0.38,66.92,-8540,-8530,2
090144,-8530,-2.40,-134,0.38,66.80,-8540,-8530,2
090144,-8540,-2.29,+200,0.38,67.08,-8540,-8530,2
090144,-8540,-2.29,+979,0.38,68.43,-8540,-8530,2
090144,-8540,-2.29,+15,0.38,68.45,-8550,-8540,2
090144,-8540,-2.29,-1,0.38,68.45,-8550,-8540,2
090144,-8540,-2.29,-84,0.38,68.37,-8540,-8530,2
090145,-8530,-2.40,-106,0.38,68.27,-8540,-8530,2
090145,-8530,-2.40,-50,0.38,68.23,-8540,-8530,2
090146,-8540,-2.29,+30,0.38,68.27,-8540,-8530,2
090146,-8530,-2.40,-100,0.38,68.17,-8540,-8530,2
090146,-8530,-2.40,-100,0.38,68.08,-8540,-8530,2
090147,-8540,-2.29,+100,0.38,68.22,-8540,-8530,2
090147,-8540,-2.29,+50,0.38,68.29,-8540,-8530,2
090147,-8540,-2.29,+200,0.38,68.56,-8540,-8530,2
090147,-8540,-2.29,+100,0.38,68.70,-8540,-8530,2
090147,-8540,-2.29,+15,0.38,68.72,-8540,-8530,2
090148,-8540,-2.29,+10,0.38,68.73,-8540,-8530,2
090148,-8530,-2.40,-90,0.38,68.65,-8540,-8530,2
090148,-8540,-2.29,+20,0.38,68.68,-8540,-8530,2
090149,-8540,-2.29,+10,0.38,68.69,-8540,-8530,2
090149,-8540,-2.29,+1,0.38,68.69,-8540,-8530,2
090149,-8540,-2.29,+510,0.38,69.39,-8540,-8530,2
090149,-8530,-2.40,-16,0.39,69.38,-8540,-8530,2
090150,-8540,-2.29,+20,0.39,69.40,-8540,-8530,2
090150,-8540,-2.29,+1000,0.39,70.78,-8540,-8530,2
090150,-8540,-2.29,+35,0.39,70.83,-8540,-8530,2
090150,-8540,-2.29,+956,0.39,72.14,-8550,-8540,2
090150,-8540,-2.29,-132,0.39,72.01,-8550,-8540,2
090150,-8550,-2.17,+50,0.39,72.08,-8550,-8540,2
090150,-8540,-2.29,-100,0.39,71.98,-8550,-8540,2
090150,-8550,-2.17,+1,0.39,71.98,-8550,-8540,2
090150,-8550,-2.17,+528,0.39,72.70,-8550,-8540,2
090150,-8540,-2.29,-950,0.39,71.77,-8550,-8540,2
090151,-8540,-2.29,-100,0.39,71.67,-8550,-8540,2
090151,-8540,-2.29,-188,0.39,71.49,-8550,-8540,2
090151,-8540,-2.29,-1538,0.39,70.04,-8540,-8530,2
090151,-8540,-2.29,+100,0.39,70.17,-8540,-8530,2
